bank,arch_seed,input_seed,m,g,readout,method,M,M_clip,N,N_clip,C1_curNL_x_oldLin,C2_oldNL,C3_old_x_old,C4_old3,V4_NLONG,null_q99,saturated_fraction,n_features
development,40001,45001,0.0,0.25,J,ridge,-0.001721021408592189,0.0002604060478964395,0.021865255183730576,0.023273315226303642,-0.005008960881413754,-0.001945705578100601,-0.0031797600387520053,-0.00363636770466505,-0.0038794699030630375,0.001771682337447161,0.0,8
development,40001,45001,0.0,0.25,J,ols_std,-0.0017211609955790946,0.00026042050085839374,0.02186520734082294,0.02327338485223059,-0.005009312500685832,-0.00194582244721353,-0.0031799005170924893,-0.003636533359272232,-0.0038797337889384664,0.0017717250780284143,0.0,8
development,40001,45001,0.0,0.25,J,ols_raw,-0.001721160995579063,0.00026042050085839374,0.02186520734082294,0.02327338485223059,-0.005009312500685796,-0.00194582244721353,-0.0031799005170925093,-0.003636533359272242,-0.0038797337889384664,0.0017717250780284143,0.0,8
development,40001,45001,0.0,0.25,ALL,ridge,-0.0017210369171205395,0.00026040765371295106,0.021865249877732935,0.02327332297143921,-0.0050089999470105395,-0.0019457185623875338,-0.003179775646097715,-0.003636386109181007,-0.0038794992213871207,0.0017716870868309208,0.0,17
development,40001,45001,0.0,0.25,ALL,ols_std,-0.0017211609955790946,0.00026042050085839374,0.02186520734082294,0.02327338485223059,-0.005009312500685814,-0.0019458224472135115,-0.0031799005170924854,-0.0036365333592722343,-0.0038797337889384664,0.0017717250780284143,0.0,17
development,40001,45001,0.0,0.25,CLS,ridge,-0.001721021408592189,0.0002604060478964395,0.021865255183730576,0.023273315226303642,-0.005008960881413754,-0.001945705578100601,-0.0031797600387520053,-0.00363636770466505,-0.0038794699030630375,0.001771682337447161,0.0,8
development,40001,45001,0.0,0.25,CLS,ols_std,-0.0017211609955790946,0.00026042050085839374,0.02186520734082294,0.02327338485223059,-0.005009312500685832,-0.00194582244721353,-0.0031799005170924893,-0.003636533359272232,-0.0038797337889384664,0.0017717250780284143,0.0,8
development,40001,45001,0.0,0.5,R,ridge,-0.0001744713625397219,0.0,-0.001234384644872355,0.0,-0.0019761409104776715,-0.001194028251969866,-0.002157146829650474,-0.0023036954496363227,-0.0014008267431933434,-3.623103695018502e-06,0.0,8
development,40001,45001,0.0,0.5,R,ols_std,-0.0001744713625397219,0.0,-0.001234384644872355,0.0,-0.0019761409104776715,-0.001194028251969866,-0.002157146829650474,-0.0023036954496363227,-0.0014008267431933434,-3.623103695018502e-06,0.0,8
development,40001,45001,0.0,0.5,R,ols_raw,-0.0001744713625397219,0.0,-0.001234384644872355,0.0,-0.0019761409104776715,-0.001194028251969866,-0.002157146829650474,-0.0023036954496363227,-0.0014008267431933434,-3.623103695018502e-06,0.0,8
development,40001,45001,0.0,0.5,P,ridge,-0.002012101424029681,0.0002888289118518588,0.08882735594670488,0.09014318878446655,-0.004679034222338896,-0.0019152157268305197,-0.003242704833516142,-0.003548216165974711,-0.00394348775323435,0.0013102619736585963,0.0,1
development,40001,45001,0.0,0.5,P,ols_std,-0.0020134616907676755,0.00028895044716261065,0.08882705051791491,0.0901438624785527,-0.004681787432273136,-0.001916158648371839,-0.0032437959884733048,-0.0035495500403182573,-0.003945858747525029,0.0013105137772234843,0.0,1
development,40001,45001,0.0,0.5,P,ols_raw,-0.002013461690767707,0.00028895044716261065,0.08882705051791491,0.0901438624785527,-0.004681787432273117,-0.0019161586483718573,-0.003243795988473297,-0.0035495500403182534,-0.003945858747524992,0.0013105137772234843,0.0,1
development,40001,45001,0.0,0.5,J,ridge,-0.002013291557937042,0.0002889352505866289,0.08882709129443822,0.0901437807896915,-0.0046814430507269855,-0.0019160406984827284,-0.003243659503237763,-0.003549383192598155,-0.003945562181026707,0.001310482313119753,0.0,8
development,40001,45001,0.0,0.5,J,ols_std,-0.0020134616907676755,0.00028895044716261065,0.088827050517915,0.0901438624785527,-0.004681787432273117,-0.001916158648371848,-0.0032437959884732692,-0.0035495500403182534,-0.003945858747525029,0.0013105137772234843,0.0,8
development,40001,45001,0.0,0.5,J,ols_raw,-0.0020134616907676755,0.00028895044716261065,0.08882705051791488,0.09014386247855266,-0.004681787432273136,-0.001916158648371839,-0.003243795988473281,-0.003549550040318245,-0.003945858747525029,0.0013105137772234843,0.0,8
development,40001,45001,0.0,0.5,ALL,ridge,-0.0020133104601810026,0.000288936939028999,0.08882708680040204,0.09014378990186067,-0.004681481312092052,-0.001916053802830206,-0.0032436746669812183,-0.003549401729632443,-0.003945595130146566,0.0013104858092918925,0.0,17
development,40001,45001,0.0,0.5,ALL,ols_std,-0.0020134616907676755,0.00028895044716261065,0.08882705051791506,0.0901438624785527,-0.004681787432273136,-0.0019161586483718573,-0.003243795988473293,-0.003549550040318255,-0.003945858747525029,0.0013105137772234843,0.0,17
development,40001,45001,0.0,0.5,CLS,ridge,-0.002013291557937042,0.0002889352505866289,0.08882709129443822,0.0901437807896915,-0.0046814430507269855,-0.0019160406984827284,-0.003243659503237763,-0.003549383192598155,-0.003945562181026707,0.001310482313119753,0.0,8
development,40001,45001,0.0,0.5,CLS,ols_std,-0.0020134616907676755,0.00028895044716261065,0.088827050517915,0.0901438624785527,-0.004681787432273117,-0.001916158648371848,-0.0032437959884732692,-0.0035495500403182534,-0.003945858747525029,0.0013105137772234843,0.0,8
development,40001,45001,0.0,0.75,R,ridge,-0.0001744713625397219,0.0,-0.001234384644872355,0.0,-0.0019761409104776715,-0.001194028251969866,-0.002157146829650474,-0.0023036954496363227,-0.0014008267431933434,-3.623103695018502e-06,0.0,8
development,40001,45001,0.0,0.75,R,ols_std,-0.0001744713625397219,0.0,-0.001234384644872355,0.0,-0.0019761409104776715,-0.001194028251969866,-0.002157146829650474,-0.0023036954496363227,-0.0014008267431933434,-3.623103695018502e-06,0.0,8
development,40001,45001,0.0,0.75,R,ols_raw,-0.0001744713625397219,0.0,-0.001234384644872355,0.0,-0.0019761409104776715,-0.001194028251969866,-0.002157146829650474,-0.0023036954496363227,-0.0014008267431933434,-3.623103695018502e-06,0.0,8
development,40001,45001,0.0,0.75,P,ridge,-0.0020390206105525,0.00028494744365865313,0.18406709371310273,0.18500970365925565,-0.004127389621737356,-0.001850601245767113,-0.0032115239969133314,-0.0035545428052983197,-0.0035304487789106775,0.001967320161314018,0.0,1
development,40001,45001,0.0,0.75,P,ols_std,-0.002040469239319474,0.00028506187033662734,0.184066428409414,0.1850098683457433,-0.004129880791039033,-0.0018515658707853831,-0.003212552176721034,-0.003555913211904329,-0.003532739673891727,0.001967823386645132,0.0,1
development,40001,45001,0.0,0.75,P,ols_raw,-0.002040469239319474,0.00028506187033662734,0.184066428409414,0.1850098683457433,-0.0041298807910390605,-0.0018515658707854016,-0.00321255217672105,-0.003555913211904319,-0.003532739673891746,0.001967823386645132,0.0,1
development,40001,45001,0.0,0.75,J,ridge,-0.0020402880521411338,0.0002850475635598799,0.18406651692170484,0.1850098530402553,-0.004129569178111535,-0.0018514452037003183,-0.0032124235695194076,-0.0035557417937546703,-0.003532453116988669,0.0019677604842993036,0.0,8
development,40001,45001,0.0,0.75,J,ols_std,-0.0020404692393194107,0.00028506187033662734,0.18406642840941387,0.1850098683457432,-0.004129880791039042,-0.0018515658707853645,-0.003212552176721046,-0.003555913211904329,-0.003532739673891746,0.001967823386645132,0.0,8
development,40001,45001,0.0,0.75,J,ols_raw,-0.002040469239319474,0.00028506187033662734,0.184066428409414,0.1850098683457433,-0.004129880791039024,-0.0018515658707853923,-0.00321255217672103,-0.0035559132119043152,-0.003532739673891746,0.001967823386645132,0.0,8
development,40001,45001,0.0,0.75,ALL,ridge,-0.002040308182516596,0.0002850491531532257,0.18406650716255024,0.18500985481543464,-0.004129603798709497,-0.0018514586098983775,-0.0032124378580120983,-0.003555760838559471,-0.0035324849538905245,0.00196776747346083,0.0,17
development,40001,45001,0.0,0.75,ALL,ols_std,-0.0020404692393194107,0.00028506187033662734,0.18406642840941392,0.1850098683457432,-0.004129880791039042,-0.0018515658707853645,-0.00321255217672103,-0.0035559132119043235,-0.003532739673891746,0.001967823386645132,0.0,17
development,40001,45001,0.0,0.75,CLS,ridge,-0.0020402880521411338,0.0002850475635598799,0.18406651692170484,0.1850098530402553,-0.004129569178111535,-0.0018514452037003183,-0.0032124235695194076,-0.0035557417937546703,-0.003532453116988669,0.0019677604842993036,0.0,8
development,40001,45001,0.0,0.75,CLS,ols_std,-0.0020404692393194107,0.00028506187033662734,0.18406642840941387,0.1850098683457432,-0.004129880791039042,-0.0018515658707853645,-0.003212552176721046,-0.003555913211904329,-0.003532739673891746,0.001967823386645132,0.0,8
development,40001,45001,0.0,1.0,R,ridge,-0.0001744713625397219,0.0,-0.001234384644872355,0.0,-0.0019761409104776715,-0.001194028251969866,-0.002157146829650474,-0.0023036954496363227,-0.0014008267431933434,-3.623103695018502e-06,0.0,8
development,40001,45001,0.0,1.0,R,ols_std,-0.0001744713625397219,0.0,-0.001234384644872355,0.0,-0.0019761409104776715,-0.001194028251969866,-0.002157146829650474,-0.0023036954496363227,-0.0014008267431933434,-3.623103695018502e-06,0.0,8
development,40001,45001,0.0,1.0,R,ols_raw,-0.0001744713625397219,0.0,-0.001234384644872355,0.0,-0.0019761409104776715,-0.001194028251969866,-0.002157146829650474,-0.0023036954496363227,-0.0014008267431933434,-3.623103695018502e-06,0.0,8
development,40001,45001,0.0,1.0,P,ridge,-0.0017380888605864778,0.00027602843109350176,0.2782291388552059,0.2785996426054983,-0.003511938630468688,-0.0017678058271791836,-0.003079129396701915,-0.003669379606006422,-0.002696294522947599,0.0026669487534224227,0.0,1
development,40001,45001,0.0,1.0,P,ols_std,-0.001739405680283555,0.0002761567625982104,0.2782282719017735,0.27859928515987714,-0.0035140203036940765,-0.001768799245903993,-0.0030800817001809533,-0.0036708046267184013,-0.00269812478406134,0.002666236990935003,0.0,1
development,40001,45001,0.0,1.0,P,ols_raw,-0.001739405680283555,0.0002761567625982104,0.27822827190177357,0.2785992851598772,-0.0035140203036940765,-0.0017687992459039746,-0.0030800817001809533,-0.003670804626718417,-0.00269812478406134,0.002666236990935003,0.0,1
development,40001,45001,0.0,1.0,J,ridge,-0.0017392409753812035,0.0002761407167278954,0.27822838832335145,0.27859933784344987,-0.00351375990595428,-0.0017686749740351653,-0.0030799625822189513,-0.0036706263789798915,-0.002697895834050538,0.0026663261177697034,0.0,8
development,40001,45001,0.0,1.0,J,ols_std,-0.0017394056802835392,0.00027615676259822627,0.2782282719017735,0.2785992851598772,-0.0035140203036941133,-0.0017687992459040024,-0.0030800817001809533,-0.003670804626718403,-0.002698124784061303,0.002666236990935003,0.0,8
development,40001,45001,0.0,1.0,J,ols_raw,-0.0017394056802835392,0.00027615676259822627,0.27822827190177357,0.2785992851598772,-0.0035140203036940765,-0.0017687992459040024,-0.0030800817001809455,-0.003670804626718413,-0.002698124784061303,0.002666236990935003,0.0,8
development,40001,45001,0.0,1.0,ALL,ridge,-0.0017392592744795987,0.00027614249953976177,0.2782283755013376,0.2785993321027372,-0.0035137888363737935,-0.0017686887806862284,-0.003079975816418299,-0.0036706461825878217,-0.0026979212705777003,0.0026663162169981085,0.0,17
development,40001,45001,0.0,1.0,ALL,ols_std,-0.001739405680283555,0.0002761567625982104,0.2782282719017735,0.2785992851598772,-0.003514020303694058,-0.0017687992459040024,-0.0030800817001809533,-0.003670804626718417,-0.002698124784061303,0.002666236990935003,0.0,17
development,40001,45001,0.0,1.0,CLS,ridge,-0.0017392409753812035,0.0002761407167278954,0.27822838832335145,0.27859933784344987,-0.00351375990595428,-0.0017686749740351653,-0.0030799625822189513,-0.0036706263789798915,-0.002697895834050538,0.0026663261177697034,0.0,8
development,40001,45001,0.0,1.0,CLS,ols_std,-0.0017394056802835392,0.00027615676259822627,0.2782282719017735,0.2785992851598772,-0.0035140203036941133,-0.0017687992459040024,-0.0030800817001809533,-0.003670804626718403,-0.002698124784061303,0.002666236990935003,0.0,8
development,40001,45001,0.25,0.0,R,ridge,0.15227929605867205,0.15227929605867205,-0.005248529494081981,0.0,-0.0064544907946446906,-0.008539664386983456,-0.007744496457845089,-0.0057436495435959955,-0.0035608701512576113,0.00408712694174486,0.0,8
development,40001,45001,0.25,0.0,R,ols_std,0.2030695154694162,0.2030695154694162,-0.010362157060580227,0.0,-0.007841719838114788,-0.015531953967179444,-0.009248900098878719,-0.00995989240195404,-0.005783241791147364,0.005774288691412704,0.0,8
development,40001,45001,0.25,0.0,R,ols_raw,0.2030695154693928,0.2030695154693928,-0.01036215706059207,0.0,-0.007841719838112484,-0.015531953967166215,-0.009248900098887288,-0.009959892401969287,-0.005783241791156561,0.00577428869141828,0.0,8
development,40001,45001,0.25,0.0,P,ridge,-0.001275185974486995,0.00019282848387740841,-0.002352965720658462,0.0,-0.005051801342185895,-0.0019357066705169474,-0.0030482967357425323,-0.003780959418174535,-0.003412999247573101,0.0020840120156946163,0.0043859649122807015,1
development,40001,45001,0.25,0.0,P,ols_std,-0.0012759877429883795,0.00019292044131800714,-0.00235371297824738,0.0,-0.005054478104147803,-0.0019366457218603268,-0.003049415415839133,-0.003782300939685209,-0.003414621763216219,0.0020845987722818583,0.0043859649122807015,1
development,40001,45001,0.25,0.0,P,ols_raw,-0.0012759877429884428,0.00019292044131800714,-0.00235371297824738,0.0,-0.005054478104147821,-0.0019366457218603268,-0.0030494154158391246,-0.003782300939685189,-0.003414621763216256,0.0020845987722818158,0.0043859649122807015,1
development,40001,45001,0.25,0.0,J,ridge,-0.00264788390150672,0.0005686544290258563,-0.000925831786657838,0.00019519137672308062,-0.003333290001638095,-0.002652181997611585,-0.004587914990069477,-0.0039380197539150485,-0.0019037487911643576,0.005893424315707293,0.0,8
development,40001,45001,0.25,0.0,J,ols_std,-0.008572762145055741,0.0003928704902993304,-0.004563882754770414,0.0005566480618752756,-0.009204086906814318,-0.006226164997511802,-0.007223704946780608,-0.008125466435967945,-0.011087713007781682,0.004442423216349202,0.0,8
development,40001,45001,0.25,0.0,J,ols_raw,-0.008572762145088493,0.0003928704902919871,-0.004563882754792063,0.0005566480618812338,-0.00920408690680651,-0.006226164997530051,-0.007223704946784494,-0.008125466435980047,-0.01108771300777217,0.004442423216321373,0.0,8
development,40001,45001,0.25,0.0,ALL,ridge,0.14374280663530378,0.14374280663530378,-0.009175904638889435,0.0,-0.019611647012178685,-0.01473323099966134,-0.0110362489377467,-0.013719359425905483,-0.01420545100313945,0.004502931322071258,0.0043859649122807015,17
development,40001,45001,0.25,0.0,ALL,ols_std,0.18938683585876356,0.18938683585876356,-0.02017312846847637,0.0,-0.026461417634146982,-0.025838828820984937,-0.015792997205749087,-0.02245775264346262,-0.026308887654537687,0.004961611193200184,0.0043859649122807015,17
development,40001,45001,0.25,0.0,CLS,ridge,-0.00264788390150672,0.0005686544290258563,-0.000925831786657838,0.00019519137672308062,-0.003333290001638095,-0.002652181997611585,-0.004587914990069477,-0.0039380197539150485,-0.0019037487911643576,0.005893424315707293,0.0,8
development,40001,45001,0.25,0.0,CLS,ols_std,-0.008572762145055741,0.0003928704902993304,-0.004563882754770414,0.0005566480618752756,-0.009204086906814318,-0.006226164997511802,-0.007223704946780608,-0.008125466435967945,-0.011087713007781682,0.004442423216349202,0.0,8
development,40001,45001,0.25,0.25,R,ridge,0.15227929605867205,0.15227929605867205,-0.005248529494081981,0.0,-0.0064544907946446906,-0.008539664386983456,-0.007744496457845089,-0.0057436495435959955,-0.0035608701512576113,0.00408712694174486,0.0,8
development,40001,45001,0.25,0.25,R,ols_std,0.2030695154694162,0.2030695154694162,-0.010362157060580227,0.0,-0.007841719838114788,-0.015531953967179444,-0.009248900098878719,-0.00995989240195404,-0.005783241791147364,0.005774288691412704,0.0,8
development,40001,45001,0.25,0.25,R,ols_raw,0.2030695154693928,0.2030695154693928,-0.01036215706059207,0.0,-0.007841719838112484,-0.015531953967166215,-0.009248900098887288,-0.009959892401969287,-0.005783241791156561,0.00577428869141828,0.0,8
development,40001,45001,0.25,0.25,P,ridge,-0.0017200449440751195,0.00026030491564283623,0.021865584486573275,0.023272822791052177,-0.005006501366074538,-0.0019448881574186717,-0.0031787774603356405,-0.003635209001524396,-0.00387762402141049,0.0017713829098451692,0.0,1
development,40001,45001,0.25,0.25,P,ols_std,-0.001721160995579063,0.00026042050085839374,0.021865207340822868,0.02327338485223059,-0.005009312500685832,-0.0019458224472135115,-0.0031799005170924854,-0.0036365333592722304,-0.0038797337889384664,0.0017717250780284143,0.0,1
development,40001,45001,0.25,0.25,P,ols_raw,-0.001721160995579063,0.00026042050085839374,0.02186520734082298,0.023273384852230627,-0.005009312500685814,-0.0019458224472134928,-0.0031799005170924932,-0.0036365333592722304,-0.0038797337889384664,0.0017717250780284143,0.0,1
development,40001,45001,0.25,0.25,J,ridge,0.011923755996453931,0.011923755996453931,0.010257928372603012,0.010483352684094283,0.0013007323763099172,-0.002979073054888412,-0.0050063530995593086,-0.0038321511968144933,0.004985810462838081,0.004306303454023625,0.0,8
development,40001,45001,0.25,0.25,J,ols_std,0.013846384017526534,0.013846384017526534,0.006900785541541388,0.011929657077828634,-0.0024809351701651863,-0.007314685997827979,-0.008081575033348002,-0.008186592312526036,-0.0005425189563471414,0.0065071851887988875,0.0,8
development,40001,45001,0.25,0.25,J,ols_raw,0.013846384017521187,0.013846384017521187,0.006900785541505268,0.011929657077801395,-0.002480935170146146,-0.007314685997849291,-0.008081575033370703,-0.008186592312542573,-0.0005425189563287858,0.006507185188795182,0.0,8
development,40001,45001,0.25,0.25,ALL,ridge,0.14542748449575724,0.14542748449575724,0.01495765750285046,0.021820516483486634,-0.01099919994369633,-0.013870078589680507,-0.011431280867095078,-0.013571246800695599,-0.005205785860803169,0.003838746756083129,0.0,17
development,40001,45001,0.25,0.25,ALL,ols_std,0.19093338976349786,0.19093338976349786,0.002886662492166181,0.02049841608796643,-0.016148485711709726,-0.024836668663395307,-0.016053420285542356,-0.02204547074950632,-0.014492933804901853,0.002294273398545206,0.0,17
development,40001,45001,0.25,0.25,CLS,ridge,0.011923755996453931,0.011923755996453931,0.010257928372603012,0.010483352684094283,0.0013007323763099172,-0.002979073054888412,-0.0050063530995593086,-0.0038321511968144933,0.004985810462838081,0.004306303454023625,0.0,8
development,40001,45001,0.25,0.25,CLS,ols_std,0.013846384017526534,0.013846384017526534,0.006900785541541388,0.011929657077828634,-0.0024809351701651863,-0.007314685997827979,-0.008081575033348002,-0.008186592312526036,-0.0005425189563471414,0.0065071851887988875,0.0,8
development,40001,45001,0.25,0.5,R,ridge,0.15227929605867205,0.15227929605867205,-0.005248529494081981,0.0,-0.0064544907946446906,-0.008539664386983456,-0.007744496457845089,-0.0057436495435959955,-0.0035608701512576113,0.00408712694174486,0.0,8
development,40001,45001,0.25,0.5,R,ols_std,0.2030695154694162,0.2030695154694162,-0.010362157060580227,0.0,-0.007841719838114788,-0.015531953967179444,-0.009248900098878719,-0.00995989240195404,-0.005783241791147364,0.005774288691412704,0.0,8
development,40001,45001,0.25,0.5,R,ols_raw,0.2030695154693928,0.2030695154693928,-0.01036215706059207,0.0,-0.007841719838112484,-0.015531953967166215,-0.009248900098887288,-0.009959892401969287,-0.005783241791156561,0.00577428869141828,0.0,8
development,40001,45001,0.25,0.5,P,ridge,-0.002012101424029681,0.0002888289118518588,0.08882735594670488,0.09014318878446655,-0.004679034222338896,-0.0019152157268305197,-0.003242704833516142,-0.003548216165974711,-0.00394348775323435,0.0013102619736585963,0.0,1
development,40001,45001,0.25,0.5,P,ols_std,-0.0020134616907676755,0.00028895044716261065,0.08882705051791491,0.0901438624785527,-0.004681787432273136,-0.001916158648371839,-0.0032437959884733048,-0.0035495500403182573,-0.003945858747525029,0.0013105137772234843,0.0,1
development,40001,45001,0.25,0.5,P,ols_raw,-0.002013461690767707,0.00028895044716261065,0.08882705051791491,0.0901438624785527,-0.004681787432273117,-0.0019161586483718573,-0.003243795988473297,-0.0035495500403182534,-0.003945858747524992,0.0013105137772234843,0.0,1
development,40001,45001,0.25,0.5,J,ridge,0.03547931142040704,0.03547931142040704,0.029388955433122883,0.029921499352584553,0.009014222142059797,-0.0035429590249361673,-0.00518910463992131,-0.003957039742190703,0.014658701426419748,0.0035358223927939515,0.0,8
development,40001,45001,0.25,0.5,J,ols_std,0.05053735754651044,0.05053735754651044,0.02608873101457528,0.03283372498374004,0.009536521244707294,-0.008529232395652458,-0.008565236449485421,-0.008345104159570266,0.012303776778378794,0.00555612968101327,0.0,8
development,40001,45001,0.25,0.5,J,ols_raw,0.05053735754651112,0.05053735754651112,0.0260887310144667,0.032833724983702815,0.009536521244679408,-0.008529232395676095,-0.008565236449535349,-0.008345104159584222,0.012303776778322173,0.005556129681024005,0.0,8
development,40001,45001,0.25,0.5,ALL,ridge,0.14754049536312053,0.14754049536312053,0.08199691642742972,0.08953768442689924,0.006117048772294835,-0.012528974790511405,-0.012177742293661182,-0.01336368259224607,0.015260530716882418,0.004022399934474829,0.0,17
development,40001,45001,0.25,0.5,ALL,ols_std,0.1935711194328628,0.1935711194328628,0.0698207228766613,0.08875554022119136,0.0071821972382131545,-0.023459017383730702,-0.01732107023283808,-0.021756036725042803,0.011290972849520483,0.002923982615600848,0.0,17
development,40001,45001,0.25,0.5,CLS,ridge,0.03547931142040704,0.03547931142040704,0.029388955433122883,0.029921499352584553,0.009014222142059797,-0.0035429590249361673,-0.00518910463992131,-0.003957039742190703,0.014658701426419748,0.0035358223927939515,0.0,8
development,40001,45001,0.25,0.5,CLS,ols_std,0.05053735754651044,0.05053735754651044,0.02608873101457528,0.03283372498374004,0.009536521244707294,-0.008529232395652458,-0.008565236449485421,-0.008345104159570266,0.012303776778378794,0.00555612968101327,0.0,8
development,40001,45001,0.25,0.75,R,ridge,0.15227929605867205,0.15227929605867205,-0.005248529494081981,0.0,-0.0064544907946446906,-0.008539664386983456,-0.007744496457845089,-0.0057436495435959955,-0.0035608701512576113,0.00408712694174486,0.0,8
development,40001,45001,0.25,0.75,R,ols_std,0.2030695154694162,0.2030695154694162,-0.010362157060580227,0.0,-0.007841719838114788,-0.015531953967179444,-0.009248900098878719,-0.00995989240195404,-0.005783241791147364,0.005774288691412704,0.0,8
development,40001,45001,0.25,0.75,R,ols_raw,0.2030695154693928,0.2030695154693928,-0.01036215706059207,0.0,-0.007841719838112484,-0.015531953967166215,-0.009248900098887288,-0.009959892401969287,-0.005783241791156561,0.00577428869141828,0.0,8
development,40001,45001,0.25,0.75,P,ridge,-0.0020390206105525,0.00028494744365865313,0.18406709371310273,0.18500970365925565,-0.004127389621737356,-0.001850601245767113,-0.0032115239969133314,-0.0035545428052983197,-0.0035304487789106775,0.001967320161314018,0.0,1
development,40001,45001,0.25,0.75,P,ols_std,-0.002040469239319474,0.00028506187033662734,0.184066428409414,0.1850098683457433,-0.004129880791039033,-0.0018515658707853831,-0.003212552176721034,-0.003555913211904329,-0.003532739673891727,0.001967823386645132,0.0,1
development,40001,45001,0.25,0.75,P,ols_raw,-0.002040469239319474,0.00028506187033662734,0.184066428409414,0.1850098683457433,-0.0041298807910390605,-0.0018515658707854016,-0.00321255217672105,-0.003555913211904319,-0.003532739673891746,0.001967823386645132,0.0,1
development,40001,45001,0.25,0.75,J,ridge,0.056308321070380925,0.056308321070380925,0.036533165160111035,0.03760318397969956,0.01607914386661626,-0.004257400102486056,-0.005282980682379388,-0.0041801471484533975,0.022765735541987703,0.003613157819350223,0.0,8
development,40001,45001,0.25,0.75,J,ols_std,0.08165999063927847,0.08165999063927847,0.03141810790114349,0.03901398602003207,0.020574344598096355,-0.009441822309660406,-0.008605492989298016,-0.008535618228740285,0.022299140491686537,0.005853231772221467,0.0,8
development,40001,45001,0.25,0.75,J,ols_raw,0.08165999063923467,0.08165999063923467,0.03141810790117409,0.039013986020136025,0.020574344598045264,-0.009441822309695405,-0.008605492989353095,-0.008535618228754099,0.022299140491628306,0.005853231772113143,0.0,8
development,40001,45001,0.25,0.75,ALL,ridge,0.1495647041834744,0.1495647041834744,0.17742553551049767,0.18476899144448397,0.027096684062278775,-0.011024526060436829,-0.01310829504145754,-0.013083427271012704,0.04188241889702473,0.004425993265687703,0.0,17
development,40001,45001,0.25,0.75,ALL,ols_std,0.19675115264898815,0.19675115264898815,0.16609676506178592,0.18439443866756908,0.03792801246341035,-0.021985184754358855,-0.01936502093810107,-0.021771869385242875,0.04510699452324052,0.0041060518055309695,0.0,17
development,40001,45001,0.25,0.75,CLS,ridge,0.056308321070380925,0.056308321070380925,0.036533165160111035,0.03760318397969956,0.01607914386661626,-0.004257400102486056,-0.005282980682379388,-0.0041801471484533975,0.022765735541987703,0.003613157819350223,0.0,8
development,40001,45001,0.25,0.75,CLS,ols_std,0.08165999063927847,0.08165999063927847,0.03141810790114349,0.03901398602003207,0.020574344598096355,-0.009441822309660406,-0.008605492989298016,-0.008535618228740285,0.022299140491686537,0.005853231772221467,0.0,8
development,40001,45001,0.25,1.0,R,ridge,0.15227929605867205,0.15227929605867205,-0.005248529494081981,0.0,-0.0064544907946446906,-0.008539664386983456,-0.007744496457845089,-0.0057436495435959955,-0.0035608701512576113,0.00408712694174486,0.0,8
development,40001,45001,0.25,1.0,R,ols_std,0.2030695154694162,0.2030695154694162,-0.010362157060580227,0.0,-0.007841719838114788,-0.015531953967179444,-0.009248900098878719,-0.00995989240195404,-0.005783241791147364,0.005774288691412704,0.0,8
development,40001,45001,0.25,1.0,R,ols_raw,0.2030695154693928,0.2030695154693928,-0.01036215706059207,0.0,-0.007841719838112484,-0.015531953967166215,-0.009248900098887288,-0.009959892401969287,-0.005783241791156561,0.00577428869141828,0.0,8
development,40001,45001,0.25,1.0,P,ridge,-0.0017380888605864778,0.00027602843109350176,0.2782291388552059,0.2785996426054983,-0.003511938630468688,-0.0017678058271791836,-0.003079129396701915,-0.003669379606006422,-0.002696294522947599,0.0026669487534224227,0.0,1
development,40001,45001,0.25,1.0,P,ols_std,-0.001739405680283555,0.0002761567625982104,0.2782282719017735,0.27859928515987714,-0.0035140203036940765,-0.001768799245903993,-0.0030800817001809533,-0.0036708046267184013,-0.00269812478406134,0.002666236990935003,0.0,1
development,40001,45001,0.25,1.0,P,ols_raw,-0.001739405680283555,0.0002761567625982104,0.27822827190177357,0.2785992851598772,-0.0035140203036940765,-0.0017687992459039746,-0.0030800817001809533,-0.003670804626718417,-0.00269812478406134,0.002666236990935003,0.0,1
development,40001,45001,0.25,1.0,J,ridge,0.07024885851496429,0.07024885851496429,0.026403023689941813,0.027911493367481482,0.021000692466425053,-0.004917661874476023,-0.0053593351727300054,-0.004422011161519087,0.027789611767774152,0.004553366201305491,0.0,8
development,40001,45001,0.25,1.0,J,ols_std,0.10123576730302299,0.10123576730302299,0.017733690282859576,0.025298756580967214,0.028092528141597656,-0.009882320902119953,-0.008448650768386967,-0.008737326723639484,0.028262967159489633,0.007434904850637989,0.0,8
development,40001,45001,0.25,1.0,J,ols_raw,0.1012357673030152,0.1012357673030152,0.01773369028292371,0.025298756581029203,0.0280925281415977,-0.009882320902129019,-0.008448650768412336,-0.00873732672364202,0.028262967159489543,0.0074349048506392856,0.0,8
development,40001,45001,0.25,1.0,ALL,ridge,0.15084552961714287,0.15084552961714287,0.27235254392439184,0.2785328529600896,0.045974169825146856,-0.00995028401387714,-0.014085643039239815,-0.01280565353416977,0.06723750619087886,0.006115036734613572,0.0,17
development,40001,45001,0.25,1.0,ALL,ols_std,0.19936508241204784,0.19936508241204784,0.26268287566157267,0.2783425771753953,0.06631485631102253,-0.020843180285781127,-0.02170566617124765,-0.022251852060345974,0.07851006978684466,0.004623181438265461,0.0,17
