bank,m,g,readout,method,metric,mean,sd,n_seeds
development,0.25,0.75,P,ols_std,M,-0.005585643332244658,0.004130969009783536,10
development,0.25,0.75,P,ols_std,N,1.0,0.0,10
development,0.25,0.75,P,ols_std,N_long_C1,-0.011866542031255927,0.010851553607435583,10
development,0.25,0.75,P,ridge,M,-0.00500256220349899,0.0041871745373670876,10
development,0.25,0.75,P,ridge,N,0.9687302954825245,0.030008769808618205,10
development,0.25,0.75,P,ridge,N_long_C1,-0.010984687938700315,0.010413025052564119,10
development,0.25,0.75,R,ols_raw,M,0.3170166924903911,0.03734125320711818,10
development,0.25,0.75,R,ols_raw,N,-0.008191817069900114,0.005671000525952428,10
development,0.25,0.75,R,ols_raw,N_long_C1,-0.013299672525151573,0.003967252831643621,10
development,0.25,0.75,R,ols_std,M,0.3170166924903908,0.03734125320711786,10
development,0.25,0.75,R,ols_std,N,-0.008191817069899805,0.005671000525950443,10
development,0.25,0.75,R,ols_std,N_long_C1,-0.01329967252515217,0.003967252831643628,10
development,0.25,0.75,R,ridge,M,0.14273778656071426,0.004453455034393478,10
development,0.25,0.75,R,ridge,N,-0.0034665495537558,0.002979972037352939,10
development,0.25,0.75,R,ridge,N_long_C1,-0.007867796332503419,0.003904868829171851,10
development,0.25,1.0,ALL,ols_std,M,0.5108539232286163,0.030979286740140756,10
development,0.25,1.0,ALL,ols_std,N,1.0,0.0,10
development,0.25,1.0,ALL,ols_std,N_long_C1,0.3698139166415787,0.029558307710512,10
development,0.25,1.0,ALL,ridge,M,0.14398404991179686,0.008995548909506238,10
development,0.25,1.0,ALL,ridge,N,0.9998202326472028,0.00010230295898830496,10
development,0.25,1.0,ALL,ridge,N_long_C1,-0.020158887811887398,0.010584723899868167,10
development,0.25,1.0,CLS,ols_std,M,0.28697156893618275,0.03591422254884686,10
development,0.25,1.0,CLS,ols_std,N,0.9999999938816571,6.7849933233604775e-09,10
development,0.25,1.0,CLS,ols_std,N_long_C1,0.22868897396940135,0.032993742764710586,10
development,0.25,1.0,CLS,ridge,M,0.0286282677532289,0.013451962810940188,10
development,0.25,1.0,CLS,ridge,N,0.9997990414928308,0.00011400315641193236,10
development,0.25,1.0,CLS,ridge,N_long_C1,-0.018886026562502788,0.010233959366763436,10
development,0.25,1.0,J,ols_raw,M,0.2836596739143832,0.03758207806036497,10
development,0.25,1.0,J,ols_raw,N,0.999999991391336,1.1703670119229832e-08,10
development,0.25,1.0,J,ols_raw,N_long_C1,0.22742332619124683,0.033572953191901546,10
development,0.25,1.0,J,ols_std,M,0.28365967391577696,0.037582078061769025,10
development,0.25,1.0,J,ols_std,N,0.999999991391336,1.1703670119229832e-08,10
development,0.25,1.0,J,ols_std,N_long_C1,0.22742332619055391,0.03357295319107717,10
development,0.25,1.0,J,ridge,M,0.017436816202897037,0.011059994744278621,10
development,0.25,1.0,J,ridge,N,0.9996750694390861,0.00015353479066728393,10
development,0.25,1.0,J,ridge,N_long_C1,-0.018014806665912077,0.010431819573046968,10
development,0.25,1.0,P,ols_raw,M,-0.005585643332244717,0.00413096900978346,10
development,0.25,1.0,P,ols_raw,N,1.0,0.0,10
development,0.25,1.0,P,ols_raw,N_long_C1,-0.011866542031255903,0.01085155360743561,10
development,0.25,1.0,P,ols_std,M,-0.005585643332244681,0.0041309690097835,10
development,0.25,1.0,P,ols_std,N,1.0,0.0,10
development,0.25,1.0,P,ols_std,N_long_C1,-0.01186654203125594,0.010851553607435638,10
development,0.25,1.0,P,ridge,M,-0.005267844364199562,0.004173854218311354,10
development,0.25,1.0,P,ridge,N,0.9874238165445407,0.018175654187441676,10
development,0.25,1.0,P,ridge,N_long_C1,-0.011310969917015083,0.010643210684455597,10
development,0.25,1.0,R,ols_raw,M,0.3170166924903911,0.03734125320711818,10
development,0.25,1.0,R,ols_raw,N,-0.008191817069900114,0.005671000525952428,10
development,0.25,1.0,R,ols_raw,N_long_C1,-0.013299672525151573,0.003967252831643621,10
development,0.25,1.0,R,ols_std,M,0.3170166924903908,0.03734125320711786,10
development,0.25,1.0,R,ols_std,N,-0.008191817069899805,0.005671000525950443,10
development,0.25,1.0,R,ols_std,N_long_C1,-0.01329967252515217,0.003967252831643628,10
development,0.25,1.0,R,ridge,M,0.14273778656071426,0.004453455034393478,10
development,0.25,1.0,R,ridge,N,-0.0034665495537558,0.002979972037352939,10
development,0.25,1.0,R,ridge,N_long_C1,-0.007867796332503419,0.003904868829171851,10
development,0.5,0.0,ALL,ols_std,M,0.4694952371164344,0.033567044744081585,10
development,0.5,0.0,ALL,ols_std,N,0.3219520804476562,0.007331956564535271,10
development,0.5,0.0,ALL,ols_std,N_long_C1,0.03172724448560009,0.02757821282743181,10
development,0.5,0.0,ALL,ridge,M,0.2833686250810234,0.027876429044508873,10
development,0.5,0.0,ALL,ridge,N,0.32809864147213097,0.0049340184606236105,10
development,0.5,0.0,ALL,ridge,N_long_C1,-0.006257532230598046,0.010711325674954182,10
development,0.5,0.0,CLS,ols_std,M,0.05085121102694205,0.02161695587499144,10
development,0.5,0.0,CLS,ols_std,N,0.3272530617363213,0.004945171035450883,10
development,0.5,0.0,CLS,ols_std,N_long_C1,0.00038072885206096214,0.01298145552797618,10
development,0.5,0.0,CLS,ridge,M,0.02129550882397918,0.023716435783135502,10
development,0.5,0.0,CLS,ridge,N,0.32936424872692627,0.004161784092946089,10
development,0.5,0.0,CLS,ridge,N_long_C1,-0.004860651591399928,0.011227928946159127,10
development,0.5,0.0,J,ols_raw,M,0.05085121102694247,0.021616955874991246,10
development,0.5,0.0,J,ols_raw,N,0.32725306173632085,0.0049451710354516945,10
development,0.5,0.0,J,ols_raw,N_long_C1,0.00038072885206082797,0.012981455527976096,10
development,0.5,0.0,J,ols_std,M,0.050851211026942164,0.021616955874991527,10
development,0.5,0.0,J,ols_std,N,0.32725306173632235,0.004945171035452293,10
development,0.5,0.0,J,ols_std,N_long_C1,0.0003807288520607771,0.01298145552797616,10
development,0.5,0.0,J,ridge,M,0.015184461264313453,0.01901299650292501,10
development,0.5,0.0,J,ridge,N,0.3296492134041555,0.004101813378852934,10
development,0.5,0.0,J,ridge,N_long_C1,-0.006609412795185239,0.009259608836388945,10
development,0.5,0.0,P,ols_raw,M,-0.002920768685716029,0.003042713841709376,10
development,0.5,0.0,P,ols_raw,N,-0.0024833270677342865,0.002903028521689363,10
development,0.5,0.0,P,ols_raw,N_long_C1,-0.004483465584648341,0.0034322138743281085,10
development,0.5,0.0,P,ols_std,M,-0.0029207686857160324,0.0030427138417093796,10
development,0.5,0.0,P,ols_std,N,-0.0024833270677342496,0.002903028521689373,10
development,0.5,0.0,P,ols_std,N_long_C1,-0.00448346558464833,0.003432213874328122,10
development,0.5,0.0,P,ridge,M,-0.0029206863054240155,0.0030426890936963813,10
development,0.5,0.0,P,ridge,N,-0.002483258789003662,0.0029029365605964708,10
development,0.5,0.0,P,ridge,N_long_C1,-0.004483312916441285,0.003432110954742635,10
development,0.5,0.0,R,ols_raw,M,0.35931000326749196,0.044713053903349384,10
development,0.5,0.0,R,ols_raw,N,-0.008072188759431678,0.00438674424865193,10
development,0.5,0.0,R,ols_raw,N_long_C1,-0.012477824002659907,0.0033884660722278167,10
development,0.5,0.0,R,ols_std,M,0.3593100032674919,0.04471305390334944,10
development,0.5,0.0,R,ols_std,N,-0.008072188759431661,0.004386744248651905,10
development,0.5,0.0,R,ols_std,N_long_C1,-0.012477824002659996,0.0033884660722277794,10
development,0.5,0.0,R,ridge,M,0.2451925451576899,0.023421274177605172,10
development,0.5,0.0,R,ridge,N,-0.004016766734300459,0.003147563618594804,10
development,0.5,0.0,R,ridge,N_long_C1,-0.008956068128128592,0.004050802926892006,10
development,0.5,0.25,ALL,ols_std,M,0.5315832429012514,0.015118723940572355,10
development,0.5,0.25,ALL,ols_std,N,1.0,0.0,10
development,0.5,0.25,ALL,ols_std,N_long_C1,0.4033587046117314,0.020390336272683492,10
development,0.5,0.25,ALL,ridge,M,0.2833578334998202,0.030106602295935755,10
development,0.5,0.25,ALL,ridge,N,0.9893688212996301,0.005722746341086666,10
development,0.5,0.25,ALL,ridge,N_long_C1,-0.004075508809277945,0.01798235021713229,10
development,0.5,0.25,CLS,ols_std,M,0.30885759993269957,0.025294051751739138,10
development,0.5,0.25,CLS,ols_std,N,0.9999986603726381,2.0203840612310768e-06,10
development,0.5,0.25,CLS,ols_std,N_long_C1,0.25791570935910635,0.02384901731740232,10
development,0.5,0.25,CLS,ridge,M,0.07300650763973,0.03949025880331241,10
development,0.5,0.25,CLS,ridge,N,0.9888610227202485,0.007108366175225032,10
development,0.5,0.25,CLS,ridge,N_long_C1,-0.000720426292539658,0.02089701766409337,10
development,0.5,0.25,J,ols_raw,M,0.3058400630931072,0.0276917747875463,10
development,0.5,0.25,J,ols_raw,N,0.9999979591806953,2.9360206606244178e-06,10
development,0.5,0.25,J,ols_raw,N_long_C1,0.2558886175877483,0.02351523740784592,10
development,0.5,0.25,J,ols_std,M,0.3058400630934369,0.02769177478762219,10
development,0.5,0.25,J,ols_std,N,0.9999979591806953,2.936020660614419e-06,10
development,0.5,0.25,J,ols_std,N_long_C1,0.2558886175876769,0.02351523740817159,10
development,0.5,0.25,J,ridge,M,0.052443319649206996,0.031845709090589945,10
development,0.5,0.25,J,ridge,N,0.9791201828632092,0.012379464447142328,10
development,0.5,0.25,J,ridge,N_long_C1,-0.006655919558111255,0.014953507079348293,10
development,0.5,0.25,P,ols_raw,M,-0.005585643332244721,0.00413096900978349,10
development,0.5,0.25,P,ols_raw,N,1.0,0.0,10
development,0.5,0.25,P,ols_raw,N_long_C1,-0.011866542031255933,0.010851553607435567,10
development,0.5,0.25,P,ols_std,M,-0.005585643332244719,0.00413096900978354,10
development,0.5,0.25,P,ols_std,N,1.0,0.0,10
development,0.5,0.25,P,ols_std,N_long_C1,-0.011866542031255924,0.010851553607435683,10
development,0.5,0.25,P,ridge,M,-0.0037430947564411196,0.003687624145426265,10
development,0.5,0.25,P,ridge,N,0.7161256932276305,0.09877838179886249,10
development,0.5,0.25,P,ridge,N_long_C1,-0.008528569408045649,0.007752853057832795,10
development,0.5,0.25,R,ols_raw,M,0.35931000326749196,0.044713053903349384,10
development,0.5,0.25,R,ols_raw,N,-0.008072188759431678,0.00438674424865193,10
development,0.5,0.25,R,ols_raw,N_long_C1,-0.012477824002659907,0.0033884660722278167,10
development,0.5,0.25,R,ols_std,M,0.3593100032674919,0.04471305390334944,10
development,0.5,0.25,R,ols_std,N,-0.008072188759431661,0.004386744248651905,10
development,0.5,0.25,R,ols_std,N_long_C1,-0.012477824002659996,0.0033884660722277794,10
development,0.5,0.25,R,ridge,M,0.2451925451576899,0.023421274177605172,10
development,0.5,0.25,R,ridge,N,-0.004016766734300459,0.003147563618594804,10
development,0.5,0.25,R,ridge,N_long_C1,-0.008956068128128592,0.004050802926892006,10
development,0.5,0.5,ALL,ols_std,M,0.5315913065114668,0.015126216523016564,10
development,0.5,0.5,ALL,ols_std,N,1.0,0.0,10
development,0.5,0.5,ALL,ols_std,N_long_C1,0.4033320575087361,0.020381890268893785,10
development,0.5,0.5,ALL,ridge,M,0.2832551965952355,0.030079290848318417,10
development,0.5,0.5,ALL,ridge,N,0.9972252853870982,0.0012383201128823072,10
development,0.5,0.5,ALL,ridge,N_long_C1,-0.0002900191383084087,0.019903318896136165,10
development,0.5,0.5,CLS,ols_std,M,0.30885759993237827,0.025294051751604655,10
development,0.5,0.5,CLS,ols_std,N,0.9999986603726381,2.0203840612310768e-06,10
development,0.5,0.5,CLS,ols_std,N_long_C1,0.25791570935901753,0.02384901731729571,10
development,0.5,0.5,CLS,ridge,M,0.09050836064881693,0.03250995767344635,10
development,0.5,0.5,CLS,ridge,N,0.9975299491960421,0.00144664668659434,10
development,0.5,0.5,CLS,ridge,N_long_C1,0.0022394297295615607,0.02134003438701732,10
development,0.5,0.5,J,ols_raw,M,0.3054940487703065,0.027617849190144497,10
development,0.5,0.5,J,ols_raw,N,0.9999979492756876,2.95912308875455e-06,10
development,0.5,0.5,J,ols_raw,N_long_C1,0.2555708446243735,0.02355975946248464,10
development,0.5,0.5,J,ols_std,M,0.3054940487783455,0.02761784920263154,10
development,0.5,0.5,J,ols_std,N,0.9999979492756876,2.959123088750091e-06,10
development,0.5,0.5,J,ols_std,N_long_C1,0.2555708446249317,0.023559759461626043,10
development,0.5,0.5,J,ridge,M,0.07185985658110439,0.02641231729949529,10
development,0.5,0.5,J,ridge,N,0.9954917864432022,0.00215238731443688,10
development,0.5,0.5,J,ridge,N_long_C1,-0.004605690506611975,0.01619721192248202,10
development,0.5,0.5,P,ols_raw,M,-0.00558564333224462,0.004130969009783608,10
development,0.5,0.5,P,ols_raw,N,1.0,0.0,10
development,0.5,0.5,P,ols_raw,N_long_C1,-0.011866542031255886,0.010851553607435574,10
development,0.5,0.5,P,ols_std,M,-0.00558564333224462,0.004130969009783571,10
development,0.5,0.5,P,ols_std,N,1.0,0.0,10
development,0.5,0.5,P,ols_std,N_long_C1,-0.01186654203125583,0.010851553607435624,10
development,0.5,0.5,P,ridge,M,-0.004528938630338158,0.004090979250769754,10
development,0.5,0.5,P,ridge,N,0.9090488697717051,0.05327927122061055,10
development,0.5,0.5,P,ridge,N_long_C1,-0.010313426644802944,0.009833388129781115,10
development,0.5,0.5,R,ols_raw,M,0.35931000326749196,0.044713053903349384,10
development,0.5,0.5,R,ols_raw,N,-0.008072188759431678,0.00438674424865193,10
development,0.5,0.5,R,ols_raw,N_long_C1,-0.012477824002659907,0.0033884660722278167,10
development,0.5,0.5,R,ols_std,M,0.3593100032674919,0.04471305390334944,10
development,0.5,0.5,R,ols_std,N,-0.008072188759431661,0.004386744248651905,10
development,0.5,0.5,R,ols_std,N_long_C1,-0.012477824002659996,0.0033884660722277794,10
development,0.5,0.5,R,ridge,M,0.2451925451576899,0.023421274177605172,10
development,0.5,0.5,R,ridge,N,-0.004016766734300459,0.003147563618594804,10
development,0.5,0.5,R,ridge,N_long_C1,-0.008956068128128592,0.004050802926892006,10
development,0.5,0.75,ALL,ols_std,M,0.5316057625448125,0.015139977185041795,10
development,0.5,0.75,ALL,ols_std,N,1.0,0.0,10
development,0.5,0.75,ALL,ols_std,N_long_C1,0.4032961261570443,0.02037719310587641,10
development,0.5,0.75,ALL,ridge,M,0.28313860131291435,0.030098585610461904,10
development,0.5,0.75,ALL,ridge,N,0.9990632562190356,0.00040115980693821704,10
development,0.5,0.75,ALL,ridge,N_long_C1,0.0040729205247359715,0.021960158541548515,10
development,0.5,0.75,CLS,ols_std,M,0.3088575999324631,0.025294051751450802,10
development,0.5,0.75,CLS,ols_std,N,0.9999986603726381,2.0203840612310768e-06,10
development,0.5,0.75,CLS,ols_std,N_long_C1,0.2579157093584076,0.02384901731694793,10
development,0.5,0.75,CLS,ridge,M,0.09906303622327715,0.029563608312519005,10
development,0.5,0.75,CLS,ridge,N,0.9990668341967798,0.00046364314231094663,10
development,0.5,0.75,CLS,ridge,N_long_C1,0.006486560677092081,0.02290429160102824,10
development,0.5,0.75,J,ols_raw,M,0.3050150840812748,0.027618026854319116,10
development,0.5,0.75,J,ols_raw,N,0.9999979295380106,3.008624253297546e-06,10
development,0.5,0.75,J,ols_raw,N_long_C1,0.2553020015305145,0.023630757660193177,10
development,0.5,0.75,J,ols_std,M,0.3050150840813121,0.027618026854399718,10
development,0.5,0.75,J,ols_std,N,0.9999979295380106,3.008624253297546e-06,10
development,0.5,0.75,J,ols_std,N_long_C1,0.2553020015306232,0.023630757659947432,10
development,0.5,0.75,J,ridge,M,0.0819710764929322,0.02325797459228498,10
development,0.5,0.75,J,ridge,N,0.998425969317489,0.0006388522947613979,10
development,0.5,0.75,J,ridge,N_long_C1,-0.0019506945609565924,0.017799424038904714,10
development,0.5,0.75,P,ols_raw,M,-0.0055856433322446246,0.004130969009783505,10
development,0.5,0.75,P,ols_raw,N,1.0,0.0,10
development,0.5,0.75,P,ols_raw,N_long_C1,-0.011866542031255907,0.010851553607435591,10
development,0.5,0.75,P,ols_std,M,-0.005585643332244658,0.004130969009783536,10
development,0.5,0.75,P,ols_std,N,1.0,0.0,10
development,0.5,0.75,P,ols_std,N_long_C1,-0.011866542031255927,0.010851553607435583,10
development,0.5,0.75,P,ridge,M,-0.00500256220349899,0.0041871745373670876,10
development,0.5,0.75,P,ridge,N,0.9687302954825245,0.030008769808618205,10
development,0.5,0.75,P,ridge,N_long_C1,-0.010984687938700315,0.010413025052564119,10
development,0.5,0.75,R,ols_raw,M,0.35931000326749196,0.044713053903349384,10
development,0.5,0.75,R,ols_raw,N,-0.008072188759431678,0.00438674424865193,10
development,0.5,0.75,R,ols_raw,N_long_C1,-0.012477824002659907,0.0033884660722278167,10
development,0.5,0.75,R,ols_std,M,0.3593100032674919,0.04471305390334944,10
development,0.5,0.75,R,ols_std,N,-0.008072188759431661,0.004386744248651905,10
development,0.5,0.75,R,ols_std,N_long_C1,-0.012477824002659996,0.0033884660722277794,10
development,0.5,0.75,R,ridge,M,0.2451925451576899,0.023421274177605172,10
development,0.5,0.75,R,ridge,N,-0.004016766734300459,0.003147563618594804,10
development,0.5,0.75,R,ridge,N_long_C1,-0.008956068128128592,0.004050802926892006,10
development,0.5,1.0,ALL,ols_std,M,0.5316174338529331,0.015151858671677471,10
development,0.5,1.0,ALL,ols_std,N,1.0,0.0,10
development,0.5,1.0,ALL,ols_std,N_long_C1,0.4032482332565913,0.020378355207771086,10
development,0.5,1.0,ALL,ridge,M,0.28323107532537,0.03028285037683129,10
development,0.5,1.0,ALL,ridge,N,0.99955821639911,0.0002723587441277382,10
development,0.5,1.0,ALL,ridge,N_long_C1,0.011407872256433563,0.026803618984323638,10
development,0.5,1.0,CLS,ols_std,M,0.3088575999324616,0.02529405175148549,10
development,0.5,1.0,CLS,ols_std,N,0.9999986603726381,2.0203840612310768e-06,10
development,0.5,1.0,CLS,ols_std,N_long_C1,0.25791570935869,0.02384901731712382,10
development,0.5,1.0,CLS,ridge,M,0.10544646468253589,0.029986172627557196,10
development,0.5,1.0,CLS,ridge,N,0.9995690948532315,0.000254490432345417,10
development,0.5,1.0,CLS,ridge,N_long_C1,0.015249799868955933,0.02891263980981354,10
development,0.5,1.0,J,ols_raw,M,0.3047171817101705,0.027818687178487293,10
development,0.5,1.0,J,ols_raw,N,0.9999978949143692,3.0947898735240864e-06,10
development,0.5,1.0,J,ols_raw,N_long_C1,0.2552322942881406,0.02366074154380424,10
development,0.5,1.0,J,ols_std,M,0.3047171817102309,0.027818687178567197,10
development,0.5,1.0,J,ols_std,N,0.9999978949143692,3.0947898735434843e-06,10
development,0.5,1.0,J,ols_std,N_long_C1,0.25523229428852223,0.023660741543405042,10
development,0.5,1.0,J,ridge,M,0.08704948851881435,0.022875855163631775,10
development,0.5,1.0,J,ridge,N,0.9992131940727825,0.0004568652024297927,10
development,0.5,1.0,J,ridge,N_long_C1,0.003771332807763484,0.02177350131319345,10
development,0.5,1.0,P,ols_raw,M,-0.005585643332244717,0.00413096900978346,10
development,0.5,1.0,P,ols_raw,N,1.0,0.0,10
development,0.5,1.0,P,ols_raw,N_long_C1,-0.011866542031255903,0.01085155360743561,10
development,0.5,1.0,P,ols_std,M,-0.005585643332244681,0.0041309690097835,10
development,0.5,1.0,P,ols_std,N,1.0,0.0,10
development,0.5,1.0,P,ols_std,N_long_C1,-0.01186654203125594,0.010851553607435638,10
development,0.5,1.0,P,ridge,M,-0.005267844364199562,0.004173854218311354,10
development,0.5,1.0,P,ridge,N,0.9874238165445407,0.018175654187441676,10
development,0.5,1.0,P,ridge,N_long_C1,-0.011310969917015083,0.010643210684455597,10
development,0.5,1.0,R,ols_raw,M,0.35931000326749196,0.044713053903349384,10
development,0.5,1.0,R,ols_raw,N,-0.008072188759431678,0.00438674424865193,10
development,0.5,1.0,R,ols_raw,N_long_C1,-0.012477824002659907,0.0033884660722278167,10
development,0.5,1.0,R,ols_std,M,0.3593100032674919,0.04471305390334944,10
development,0.5,1.0,R,ols_std,N,-0.008072188759431661,0.004386744248651905,10
development,0.5,1.0,R,ols_std,N_long_C1,-0.012477824002659996,0.0033884660722277794,10
development,0.5,1.0,R,ridge,M,0.2451925451576899,0.023421274177605172,10
development,0.5,1.0,R,ridge,N,-0.004016766734300459,0.003147563618594804,10
development,0.5,1.0,R,ridge,N_long_C1,-0.008956068128128592,0.004050802926892006,10
development,0.75,0.0,ALL,ols_std,M,0.47384725103436526,0.030812019724275806,10
development,0.75,0.0,ALL,ols_std,N,0.3220287332797561,0.006784047171490516,10
development,0.75,0.0,ALL,ols_std,N_long_C1,0.05071757593022258,0.023708541099952272,10
development,0.75,0.0,ALL,ridge,M,0.41391911357323785,0.02783685080721845,10
development,0.75,0.0,ALL,ridge,N,0.32620370068813187,0.005631360928023545,10
development,0.75,0.0,ALL,ridge,N_long_C1,0.03133349914100743,0.025529521670784754,10
development,0.75,0.0,CLS,ols_std,M,0.05331219694996735,0.021002200143409564,10
development,0.75,0.0,CLS,ols_std,N,0.3264134648286706,0.005315099507314054,10
development,0.75,0.0,CLS,ols_std,N_long_C1,0.009291975459192432,0.01098682373041699,10
development,0.75,0.0,CLS,ridge,M,0.049305414236397956,0.024403274881063537,10
development,0.75,0.0,CLS,ridge,N,0.32728966509117513,0.005216451003710398,10
development,0.75,0.0,CLS,ridge,N_long_C1,0.008058364618570724,0.011726127120685215,10
development,0.75,0.0,J,ols_raw,M,0.053312196949967416,0.021002200143409623,10
development,0.75,0.0,J,ols_raw,N,0.32641346482867045,0.0053150995073138405,10
development,0.75,0.0,J,ols_raw,N_long_C1,0.009291975459192579,0.010986823730417029,10
development,0.75,0.0,J,ols_std,M,0.05331219694996738,0.021002200143409495,10
development,0.75,0.0,J,ols_std,N,0.32641346482867073,0.005315099507313891,10
development,0.75,0.0,J,ols_std,N_long_C1,0.009291975459192477,0.010986823730416883,10
development,0.75,0.0,J,ridge,M,0.04722367471278156,0.02500687307634711,10
development,0.75,0.0,J,ridge,N,0.32760134979496336,0.005118811193236873,10
development,0.75,0.0,J,ridge,N_long_C1,0.007510350875847088,0.011925678835851633,10
development,0.75,0.0,P,ols_raw,M,-0.002920768685716029,0.003042713841709376,10
development,0.75,0.0,P,ols_raw,N,-0.0024833270677342865,0.002903028521689363,10
development,0.75,0.0,P,ols_raw,N_long_C1,-0.004483465584648341,0.0034322138743281085,10
development,0.75,0.0,P,ols_std,M,-0.0029207686857160324,0.0030427138417093796,10
development,0.75,0.0,P,ols_std,N,-0.0024833270677342496,0.002903028521689373,10
development,0.75,0.0,P,ols_std,N_long_C1,-0.00448346558464833,0.003432213874328122,10
development,0.75,0.0,P,ridge,M,-0.0029206863054240155,0.0030426890936963813,10
development,0.75,0.0,P,ridge,N,-0.002483258789003662,0.0029029365605964708,10
development,0.75,0.0,P,ridge,N_long_C1,-0.004483312916441285,0.003432110954742635,10
development,0.75,0.0,R,ols_raw,M,0.3868390360309266,0.034978074095008235,10
development,0.75,0.0,R,ols_raw,N,-0.008799881734170829,0.0057617903300424995,10
development,0.75,0.0,R,ols_raw,N_long_C1,-0.011691573428148066,0.004044359235309013,10
development,0.75,0.0,R,ols_std,M,0.38683903603092673,0.0349780740950082,10
development,0.75,0.0,R,ols_std,N,-0.00879988173417083,0.005761790330042607,10
development,0.75,0.0,R,ols_std,N_long_C1,-0.011691573428148087,0.004044359235309027,10
development,0.75,0.0,R,ridge,M,0.3677439009066567,0.03417348044935747,10
development,0.75,0.0,R,ridge,N,-0.006380877051109728,0.005071600263152408,10
development,0.75,0.0,R,ridge,N_long_C1,-0.010150487484083074,0.004100836562385091,10
development,0.75,0.25,ALL,ols_std,M,0.5326219401882566,0.015142361228038772,10
development,0.75,0.25,ALL,ols_std,N,1.0,0.0,10
development,0.75,0.25,ALL,ols_std,N_long_C1,0.4239713108343494,0.021704310533281274,10
development,0.75,0.25,ALL,ridge,M,0.41317262580992314,0.02764560187296122,10
development,0.75,0.25,ALL,ridge,N,0.9832771636122214,0.008451080099709626,10
development,0.75,0.25,ALL,ridge,N_long_C1,0.07658150031619743,0.052707645388817614,10
development,0.75,0.25,CLS,ols_std,M,0.3133197309478336,0.021495068542478384,10
development,0.75,0.25,CLS,ols_std,N,0.9999458986522086,8.56776013692242e-05,10
development,0.75,0.25,CLS,ols_std,N_long_C1,0.26818150405593966,0.026403680397505902,10
development,0.75,0.25,CLS,ridge,M,0.1527091832062682,0.04079078787799442,10
development,0.75,0.25,CLS,ridge,N,0.9771704002264213,0.014559838480375972,10
development,0.75,0.25,CLS,ridge,N_long_C1,0.0563658686647017,0.04096446328818456,10
development,0.75,0.25,J,ols_raw,M,0.3111017755237039,0.023442533617848812,10
development,0.75,0.25,J,ols_raw,N,0.999927086617123,0.0001011001566364657,10
development,0.75,0.25,J,ols_raw,N_long_C1,0.2666110682913049,0.02501018930968199,10
development,0.75,0.25,J,ols_std,M,0.3111017755237684,0.023442533617845866,10
development,0.75,0.25,J,ols_std,N,0.999927086617123,0.00010110015663657485,10
development,0.75,0.25,J,ols_std,N_long_C1,0.26661106829124254,0.025010189309823353,10
development,0.75,0.25,J,ridge,M,0.13039553377659793,0.03833336031924315,10
development,0.75,0.25,J,ridge,N,0.9602161102277309,0.020912294664041424,10
development,0.75,0.25,J,ridge,N_long_C1,0.03763285818811596,0.029565493095712388,10
development,0.75,0.25,P,ols_raw,M,-0.005585643332244721,0.00413096900978349,10
development,0.75,0.25,P,ols_raw,N,1.0,0.0,10
development,0.75,0.25,P,ols_raw,N_long_C1,-0.011866542031255933,0.010851553607435567,10
development,0.75,0.25,P,ols_std,M,-0.005585643332244719,0.00413096900978354,10
development,0.75,0.25,P,ols_std,N,1.0,0.0,10
development,0.75,0.25,P,ols_std,N_long_C1,-0.011866542031255924,0.010851553607435683,10
development,0.75,0.25,P,ridge,M,-0.0037430947564411196,0.003687624145426265,10
development,0.75,0.25,P,ridge,N,0.7161256932276305,0.09877838179886249,10
development,0.75,0.25,P,ridge,N_long_C1,-0.008528569408045649,0.007752853057832795,10
development,0.75,0.25,R,ols_raw,M,0.3868390360309266,0.034978074095008235,10
development,0.75,0.25,R,ols_raw,N,-0.008799881734170829,0.0057617903300424995,10
development,0.75,0.25,R,ols_raw,N_long_C1,-0.011691573428148066,0.004044359235309013,10
development,0.75,0.25,R,ols_std,M,0.38683903603092673,0.0349780740950082,10
development,0.75,0.25,R,ols_std,N,-0.00879988173417083,0.005761790330042607,10
development,0.75,0.25,R,ols_std,N_long_C1,-0.011691573428148087,0.004044359235309027,10
development,0.75,0.25,R,ridge,M,0.3677439009066567,0.03417348044935747,10
development,0.75,0.25,R,ridge,N,-0.006380877051109728,0.005071600263152408,10
development,0.75,0.25,R,ridge,N_long_C1,-0.010150487484083074,0.004100836562385091,10
development,0.75,0.5,ALL,ols_std,M,0.532627826771761,0.015154311482441002,10
development,0.75,0.5,ALL,ols_std,N,1.0,0.0,10
development,0.75,0.5,ALL,ols_std,N_long_C1,0.42393966849905257,0.021663392644685055,10
development,0.75,0.5,ALL,ridge,M,0.41314980629798165,0.027528357174448768,10
development,0.75,0.5,ALL,ridge,N,0.9958597537042351,0.0015295411895512934,10
development,0.75,0.5,ALL,ridge,N_long_C1,0.09797528811884808,0.05163858848472394,10
development,0.75,0.5,CLS,ols_std,M,0.3133197309478747,0.021495068542403357,10
development,0.75,0.5,CLS,ols_std,N,0.9999458986522086,8.567760136931165e-05,10
development,0.75,0.5,CLS,ols_std,N_long_C1,0.26818150405579944,0.026403680397446155,10
development,0.75,0.5,CLS,ridge,M,0.17379245660753284,0.032105689475357246,10
development,0.75,0.5,CLS,ridge,N,0.9953122108075909,0.002535760985590087,10
development,0.75,0.5,CLS,ridge,N_long_C1,0.07581063994040647,0.03625230848846752,10
