bank,arch_seed,input_seed,m,g,readout,method,M,M_clip,N,N_clip,C1_curNL_x_oldLin,C2_oldNL,C3_old_x_old,C4_old3,V4_NLONG,null_q99,saturated_fraction,n_features
development,20008,30008,0.5,0.5,R,ridge,0.2838528436012873,0.28411609863639514,-0.0036133055302220995,0.0005471341084982336,-0.00573911063863534,-0.0010568493205530133,0.005305626997954794,-0.010958386557226616,-0.0020020553058166524,0.0064998388165345795,0.0043859649122807015,11
development,20008,30008,0.5,0.5,R,ols_std,0.3359257871362505,0.3365999203331152,-0.007169102484930967,0.0015291697391549193,-0.010568239282306416,-0.0050296695935834095,0.011370954588782881,-0.01672315523783081,-0.0100915373746114,0.004961961478421045,0.013157894736842105,11
development,20008,30008,0.5,0.5,R,ols_raw,0.3359257871362506,0.3365999203331155,-0.007169102484931041,0.0015291697391549193,-0.010568239282306583,-0.005029669593583488,0.011370954588782844,-0.01672315523783087,-0.010091537374611695,0.0049619614784205054,0.013157894736842105,11
development,20008,30008,0.5,0.5,P,ridge,-0.002542239610205166,0.0014596243273568485,0.9418723499800455,0.9418723499800455,-0.0007446579436437006,-0.0029629349826075283,-0.007024491003116013,-0.008417480573822153,0.005636477707864888,0.0023204637548646535,0.013157894736842105,12
development,20008,30008,0.5,0.5,P,ols_std,-0.004599140183239433,0.0015634440056732407,1.0,1.0,-0.0012129213253500766,-0.0034029536290744226,-0.007444930934202204,-0.009257349926104145,0.006625523793051351,0.002268089557206219,0.017543859649122806,12
development,20008,30008,0.5,0.5,P,ols_raw,-0.004599140183239338,0.0015634440056732726,1.0,1.0,-0.0012129213253500397,-0.0034029536290744685,-0.007444930934202272,-0.009257349926104178,0.006625523793051351,0.0022680895572063033,0.017543859649122806,12
development,20008,30008,0.5,0.5,J,ridge,0.13284195052597167,0.13675671090246413,0.997087961859671,0.997087961859671,0.027078278180421772,-0.007121776956843522,-0.01202876577830734,-0.015974131708920744,0.0707581204727239,0.004900145003860523,0.017543859649122806,72
development,20008,30008,0.5,0.5,J,ols_std,0.31628191524377086,0.32104201212933553,0.9999930284257795,0.9999930284257795,0.26612982373781785,-0.03032300450405215,-0.01057205618119166,-0.05137987607453234,0.5647803627062481,0.004624491718318077,0.02631578947368421,72
development,20008,30008,0.5,0.5,J,ols_raw,0.31628191524369026,0.32104201212945344,0.9999930284257794,0.9999930284257794,0.26612982373732774,-0.030323004503727203,-0.01057205618088147,-0.051379876074683854,0.5647803627057679,0.0046244917183335425,0.02631578947368421,72
development,20008,30008,0.5,0.5,ALL,ridge,0.3468526878324063,0.351372887131994,0.9980066069023708,0.9980066069023708,0.038150202975903914,-0.007741336463084707,0.005398290431446929,-0.02143667487494975,0.09412673746910348,0.003526515494317176,0.021929824561403508,95
development,20008,30008,0.5,0.5,ALL,ols_std,0.5410427830126597,0.5460966214459472,1.0,1.0,0.410476472751424,-0.0397424737451724,0.016411808519774203,-0.06693483507546856,0.8595978378142145,0.0025563000641779707,0.043859649122807015,95
development,20008,30008,0.5,0.5,CLS,ridge,0.16034420778047762,0.16417806894685508,0.9979027736859747,0.9979027736859747,0.0461456434588095,-0.00800948683094758,-0.013065613941655785,-0.017644369432929585,0.10926657790237408,0.003183903029088736,0.017543859649122806,132
development,20008,30008,0.5,0.5,CLS,ols_std,0.3162819152439047,0.3210420121293824,0.9999930284257795,0.9999930284257795,0.2661298237382084,-0.03032300450428331,-0.010572056181369456,-0.0513798760743193,0.5647803627065101,0.0046244917182870745,0.02631578947368421,132
development,20008,30008,0.5,0.75,R,ridge,0.2838528436012873,0.28411609863639514,-0.0036133055302220995,0.0005471341084982336,-0.00573911063863534,-0.0010568493205530133,0.005305626997954794,-0.010958386557226616,-0.0020020553058166524,0.0064998388165345795,0.0043859649122807015,11
development,20008,30008,0.5,0.75,R,ols_std,0.3359257871362505,0.3365999203331152,-0.007169102484930967,0.0015291697391549193,-0.010568239282306416,-0.0050296695935834095,0.011370954588782881,-0.01672315523783081,-0.0100915373746114,0.004961961478421045,0.013157894736842105,11
development,20008,30008,0.5,0.75,R,ols_raw,0.3359257871362506,0.3365999203331155,-0.007169102484931041,0.0015291697391549193,-0.010568239282306583,-0.005029669593583488,0.011370954588782844,-0.01672315523783087,-0.010091537374611695,0.0049619614784205054,0.013157894736842105,11
development,20008,30008,0.5,0.75,P,ridge,-0.0036321631813480693,0.0015351824913935528,0.9889674825970239,0.9889674825970239,-0.0009706458619304636,-0.003200616526819175,-0.007211065173288428,-0.008845360581303887,0.006206438354265172,0.0022870203773388983,0.013157894736842105,12
development,20008,30008,0.5,0.75,P,ols_std,-0.004599140183239433,0.001563444005673336,1.0,1.0,-0.0012129213253501137,-0.0034029536290744963,-0.0074449309342022795,-0.009257349926104186,0.00662552379305124,0.002268089557206261,0.017543859649122806,12
development,20008,30008,0.5,0.75,P,ols_raw,-0.004599140183239465,0.0015634440056733043,1.0,1.0,-0.0012129213253499656,-0.0034029536290744503,-0.007444930934202311,-0.009257349926104205,0.006625523793051313,0.002268089557206261,0.017543859649122806,12
development,20008,30008,0.5,0.75,J,ridge,0.1343806505612009,0.13849415694518585,0.9986623382915701,0.9986623382915701,0.03458653739411025,-0.007751233116544558,-0.012694504527976892,-0.016658328105706027,0.08684629499821185,0.004086268302355588,0.021929824561403508,72
development,20008,30008,0.5,0.75,J,ols_std,0.3162819152438609,0.3210420121294459,0.9999930284257795,0.9999930284257795,0.2661298237379945,-0.03032300450420165,-0.010572056181338321,-0.05137987607440859,0.5647803627064313,0.00462449171829675,0.02631578947368421,72
development,20008,30008,0.5,0.75,J,ols_raw,0.3162819152436948,0.3210420121292654,0.9999930284257795,0.9999930284257795,0.26612982373825217,-0.030323004504488053,-0.010572056181567837,-0.05137987607443793,0.5647803627066948,0.004624491718273081,0.02631578947368421,72
development,20008,30008,0.5,0.75,ALL,ridge,0.3469786892651135,0.35163687160773616,0.9992169075383525,0.9992169075383525,0.04609605161510887,-0.008473828215611637,0.004726150412497584,-0.022043259700703526,0.11123227506786708,0.0024880832777473515,0.021929824561403508,95
development,20008,30008,0.5,0.75,ALL,ols_std,0.5410427830125866,0.5460966214459472,1.0,1.0,0.41047647275121685,-0.03974247374517318,0.016411808519752165,-0.06693483507549468,0.8595978378142242,0.002556300064175442,0.043859649122807015,95
development,20008,30008,0.5,0.75,CLS,ridge,0.16592431266337918,0.1698218452743267,0.9989479976966334,0.9989479976966334,0.054922072729213976,-0.008509880014564647,-0.01386979327782506,-0.018437689157236148,0.12775718092747565,0.0022762963968933226,0.021929824561403508,132
development,20008,30008,0.5,0.75,CLS,ols_std,0.3162819152438597,0.32104201212943134,0.9999930284257795,0.9999930284257795,0.26612982373784017,-0.030323004504166,-0.010572056181273397,-0.05137987607447932,0.5647803627062019,0.004624491718251966,0.02631578947368421,132
development,20008,30008,0.5,1.0,R,ridge,0.2838528436012873,0.28411609863639514,-0.0036133055302220995,0.0005471341084982336,-0.00573911063863534,-0.0010568493205530133,0.005305626997954794,-0.010958386557226616,-0.0020020553058166524,0.0064998388165345795,0.0043859649122807015,11
development,20008,30008,0.5,1.0,R,ols_std,0.3359257871362505,0.3365999203331152,-0.007169102484930967,0.0015291697391549193,-0.010568239282306416,-0.0050296695935834095,0.011370954588782881,-0.01672315523783081,-0.0100915373746114,0.004961961478421045,0.013157894736842105,11
development,20008,30008,0.5,1.0,R,ols_raw,0.3359257871362506,0.3365999203331155,-0.007169102484931041,0.0015291697391549193,-0.010568239282306583,-0.005029669593583488,0.011370954588782844,-0.01672315523783087,-0.010091537374611695,0.0049619614784205054,0.013157894736842105,11
development,20008,30008,0.5,1.0,P,ridge,-0.004204086027756603,0.0015555012644556943,0.9982839487487389,0.9982839487487389,-0.001118813420358744,-0.003325219196721111,-0.007345320077777503,-0.009086516438207405,0.006465736399886013,0.0022681572175843926,0.013157894736842105,12
development,20008,30008,0.5,1.0,P,ols_std,-0.004599140183239528,0.0015634440056732726,1.0,1.0,-0.0012129213253501043,-0.0034029536290744963,-0.007444930934202307,-0.00925734992610416,0.006625523793051184,0.002268089557206261,0.017543859649122806,12
development,20008,30008,0.5,1.0,P,ols_raw,-0.004599140183239496,0.0015634440056733043,1.0,1.0,-0.0012129213253500397,-0.003402953629074427,-0.007444930934202323,-0.009257349926104155,0.006625523793051276,0.002268089557206261,0.017543859649122806,12
development,20008,30008,0.5,1.0,J,ridge,0.13191055098303514,0.13611473055107062,0.999296036798178,0.999296036798178,0.047299945535929235,-0.008172595780909142,-0.01353867424727492,-0.017723802026982535,0.11444373077196578,0.0019324704781350007,0.021929824561403508,72
development,20008,30008,0.5,1.0,J,ols_std,0.3162819152444589,0.32104201212996675,0.9999930284257794,0.9999930284257794,0.26612982373786925,-0.030323004504195925,-0.010572056181056987,-0.05137987607410105,0.5647803627067526,0.004624491718621202,0.02631578947368421,72
development,20008,30008,0.5,1.0,J,ols_raw,0.31628191524438537,0.3210420121299024,0.9999930284257795,0.9999930284257795,0.266129823737836,-0.030323004504272128,-0.010572056181145059,-0.05137987607448748,0.5647803627068989,0.004624491718266236,0.02631578947368421,72
development,20008,30008,0.5,1.0,ALL,ridge,0.3463223392719878,0.35106018299804675,0.9995910057193313,0.9995910057193313,0.05948553524257341,-0.009253977202974528,0.00368412361330635,-0.02307539391235114,0.1404319829347921,0.0019055012951147386,0.021929824561403508,95
development,20008,30008,0.5,1.0,ALL,ols_std,0.5410427830127652,0.5460966214460581,1.0,1.0,0.410476472751025,-0.03974247374530637,0.016411808519788802,-0.06693483507507922,0.8595978378142611,0.0025563000645017443,0.043859649122807015,95
development,20008,30008,0.5,1.0,CLS,ridge,0.1716657538808307,0.17558237456260498,0.9995317115590435,0.9995317115590435,0.07646138168743552,-0.009324493998364713,-0.014800166941412337,-0.01975346106158321,0.1731389848080894,0.0014361800876608248,0.021929824561403508,132
development,20008,30008,0.5,1.0,CLS,ols_std,0.31628191524390675,0.3210420121293836,0.9999930284257795,0.9999930284257795,0.26612982373797944,-0.030323004504138256,-0.010572056181307977,-0.051379876074353736,0.564780362706408,0.0046244917182487084,0.02631578947368421,132
development,20008,30008,0.75,0.0,R,ridge,0.37636409300871093,0.37717077323988263,-0.00375280757722903,0.0020792727052351876,-0.0073867329735086045,-0.004420244631477448,0.017469323219418964,-0.015468398253614875,-0.005967307093118546,0.006760407825932162,0.0043859649122807015,11
development,20008,30008,0.75,0.0,R,ols_std,0.3806410107872025,0.3817318684234321,-0.004881315140211766,0.0025004760074474794,-0.008474205479955199,-0.00599638689597258,0.016885331081978237,-0.017523596780271464,-0.007809111593509184,0.007479961807213585,0.0043859649122807015,11
development,20008,30008,0.75,0.0,R,ols_raw,0.3806410107872024,0.38173186842343204,-0.004881315140211766,0.0025004760074474053,-0.008474205479955291,-0.005996386895972571,0.01688533108197817,-0.017523596780271492,-0.007809111593509184,0.007479961807213585,0.0043859649122807015,11
development,20008,30008,0.75,0.0,P,ridge,-0.00012415103244031326,0.0011107186827283527,0.0015804667390814837,0.001642991325311131,-0.0018128311957704053,-0.0010089612939843257,-0.004869051387192902,-0.006140641635634718,0.0007153567750729136,0.0030615169692654637,0.0043859649122807015,12
development,20008,30008,0.75,0.0,P,ols_std,-0.0001241790712070661,0.0011107567321156284,0.001580505381485538,0.0016430333209126087,-0.001812872473191618,-0.0010090209317324312,-0.004869164335589228,-0.006140724566677301,0.0007153995417442845,0.0030616257808301025,0.0043859649122807015,12
development,20008,30008,0.75,0.0,P,ols_raw,-0.0001241790712070661,0.0011107567321156284,0.001580505381485538,0.0016430333209126087,-0.0018128724731915995,-0.0010090209317324312,-0.004869164335589212,-0.006140724566677296,0.0007153995417442845,0.0030616257808301025,0.0043859649122807015,12
development,20008,30008,0.75,0.0,J,ridge,0.07542743353436009,0.07687205073464734,0.32857872635520496,0.33215551448193437,0.028100944223118252,-0.005760948072565331,-0.011138621323097508,-0.0150445985896448,0.06442875819581155,0.004880813072734608,0.008771929824561403,72
development,20008,30008,0.75,0.0,J,ols_std,0.07582196884516879,0.07727871734786175,0.32813635778014205,0.3321747496025852,0.02794640419513657,-0.006377241671112662,-0.011703670196257562,-0.015770771163984794,0.0644337004866986,0.00522859289282021,0.008771929824561403,72
development,20008,30008,0.75,0.0,J,ols_raw,0.07582196884516912,0.07727871734786196,0.3281363577801427,0.3321747496025852,0.02794640419513647,-0.006377241671112681,-0.011703670196257284,-0.015770771163984756,0.06443370048669843,0.005228592892819596,0.008771929824561403,72
development,20008,30008,0.75,0.0,ALL,ridge,0.4546837641846701,0.45666382308475967,0.3267367074681028,0.3332055280884211,0.07673575396204847,-0.008163376619519458,0.022907063848322234,-0.025020029958973757,0.16026507706785684,0.0030379990430324084,0.008771929824561403,95
development,20008,30008,0.75,0.0,ALL,ols_std,0.4728442984405037,0.4758295062297225,0.3240334927329205,0.33333032336622237,0.08530667900455957,-0.01314230924749405,0.041186431782122154,-0.0318370389658308,0.17769907045588829,0.003123133863960196,0.008771929824561403,95
development,20008,30008,0.75,0.0,CLS,ridge,0.07586860348308137,0.0773209109827699,0.32836286773209195,0.3321667881900459,0.028115179534320484,-0.006067349839680783,-0.011424697354615456,-0.015406818194844742,0.06462191964135848,0.005098264691245743,0.008771929824561403,132
development,20008,30008,0.75,0.0,CLS,ols_std,0.07582196884516872,0.07727871734786165,0.32813635778014266,0.3321747496025852,0.027946404195136526,-0.006377241671112551,-0.011703670196257362,-0.015770771163984742,0.06443370048669872,0.005228592892819956,0.008771929824561403,132
development,20008,30008,0.75,0.25,R,ridge,0.37636409300871093,0.37717077323988263,-0.00375280757722903,0.0020792727052351876,-0.0073867329735086045,-0.004420244631477448,0.017469323219418964,-0.015468398253614875,-0.005967307093118546,0.006760407825932162,0.0043859649122807015,11
development,20008,30008,0.75,0.25,R,ols_std,0.3806410107872025,0.3817318684234321,-0.004881315140211766,0.0025004760074474794,-0.008474205479955199,-0.00599638689597258,0.016885331081978237,-0.017523596780271464,-0.007809111593509184,0.007479961807213585,0.0043859649122807015,11
development,20008,30008,0.75,0.25,R,ols_raw,0.3806410107872024,0.38173186842343204,-0.004881315140211766,0.0025004760074474053,-0.008474205479955291,-0.005996386895972571,0.01688533108197817,-0.017523596780271492,-0.007809111593509184,0.007479961807213585,0.0043859649122807015,11
development,20008,30008,0.75,0.25,P,ridge,-0.001198875453749986,0.001281781911767659,0.781943691361783,0.781943691361783,-0.00045553239534973367,-0.0024394791503846067,-0.006897938748704563,-0.007852449057255077,0.004583121485689734,0.00263740671879523,0.008771929824561403,12
development,20008,30008,0.75,0.25,P,ols_std,-0.004599140183239592,0.0015634440056731139,1.0,1.0,-0.0012129213253500952,-0.003402953629074552,-0.007444930934202267,-0.009257349926104162,0.006625523793051387,0.0022680895572059438,0.017543859649122806,12
development,20008,30008,0.75,0.25,P,ols_raw,-0.004599140183239433,0.0015634440056732407,1.0,1.0,-0.0012129213253500952,-0.0034029536290745336,-0.007444930934202386,-0.009257349926104124,0.00662552379305098,0.002268089557206039,0.017543859649122806,12
development,20008,30008,0.75,0.25,J,ridge,0.20788665289231226,0.2105182040196047,0.9677158962331266,0.9677158962331266,0.10165973138260793,-0.00956578852426176,-0.009057450627877365,-0.020947641945889328,0.21537387192153787,0.0021336506993919874,0.013157894736842105,72
development,20008,30008,0.75,0.25,J,ols_std,0.3213861263361963,0.32435012767692595,0.9997072284943553,0.9997072284943553,0.2673402574432808,-0.029676339874231156,-0.010940116021925878,-0.04976390821164573,0.5636567809274365,0.006406104013140841,0.017543859649122806,72
development,20008,30008,0.75,0.25,J,ols_raw,0.32138612633619656,0.32435012767695987,0.9997072284943553,0.9997072284943553,0.26734025744337725,-0.029676339874145807,-0.010940116021874838,-0.049763908211677976,0.5636567809274923,0.006406104013112597,0.017543859649122806,72
development,20008,30008,0.75,0.25,ALL,ridge,0.45202191348947096,0.4561388410434645,0.988228563740416,0.988228563740416,0.191142791300974,-0.013189210952238156,0.019413491281122353,-0.029959020699953525,0.3918122110589181,0.001950513351024301,0.013157894736842105,95
development,20008,30008,0.75,0.25,ALL,ols_std,0.5297830525789793,0.5345123139883364,1.0,1.0,0.4298439801136607,-0.03957880993941764,0.017383187295164075,-0.06495886987926731,0.8874379185738173,0.0018646248493797133,0.03070175438596491,95
development,20008,30008,0.75,0.25,CLS,ridge,0.2178014096907511,0.22067237713140467,0.9748535462421098,0.9748535462421098,0.1310580585143676,-0.010727686290231972,-0.008609705692380207,-0.022654635380433965,0.27524987051302385,0.00194192463285441,0.013157894736842105,132
development,20008,30008,0.75,0.25,CLS,ols_std,0.3213861263362417,0.3243501276769316,0.9997072284943557,0.9997072284943557,0.2673402574431825,-0.029676339874197138,-0.01094011602198937,-0.04976390821162323,0.5636567809273748,0.006406104013151176,0.017543859649122806,132
development,20008,30008,0.75,0.5,R,ridge,0.37636409300871093,0.37717077323988263,-0.00375280757722903,0.0020792727052351876,-0.0073867329735086045,-0.004420244631477448,0.017469323219418964,-0.015468398253614875,-0.005967307093118546,0.006760407825932162,0.0043859649122807015,11
development,20008,30008,0.75,0.5,R,ols_std,0.3806410107872025,0.3817318684234321,-0.004881315140211766,0.0025004760074474794,-0.008474205479955199,-0.00599638689597258,0.016885331081978237,-0.017523596780271464,-0.007809111593509184,0.007479961807213585,0.0043859649122807015,11
development,20008,30008,0.75,0.5,R,ols_raw,0.3806410107872024,0.38173186842343204,-0.004881315140211766,0.0025004760074474053,-0.008474205479955291,-0.005996386895972571,0.01688533108197817,-0.017523596780271492,-0.007809111593509184,0.007479961807213585,0.0043859649122807015,11
development,20008,30008,0.75,0.5,P,ridge,-0.002542239610205166,0.0014596243273568485,0.9418723499800455,0.9418723499800455,-0.0007446579436437006,-0.0029629349826075283,-0.007024491003116013,-0.008417480573822153,0.005636477707864888,0.0023204637548646535,0.013157894736842105,12
development,20008,30008,0.75,0.5,P,ols_std,-0.004599140183239433,0.0015634440056732407,1.0,1.0,-0.0012129213253500766,-0.0034029536290744226,-0.007444930934202204,-0.009257349926104145,0.006625523793051351,0.002268089557206219,0.017543859649122806,12
development,20008,30008,0.75,0.5,P,ols_raw,-0.004599140183239338,0.0015634440056732726,1.0,1.0,-0.0012129213253500397,-0.0034029536290744685,-0.007444930934202272,-0.009257349926104178,0.006625523793051351,0.0022680895572063033,0.017543859649122806,12
development,20008,30008,0.75,0.5,J,ridge,0.22122150904354193,0.22407733246044165,0.9929462960627684,0.9929462960627684,0.12238620483068628,-0.010409215076828663,-0.009901138736326068,-0.022220319556789984,0.25797254876922876,0.0024239617465361884,0.013157894736842105,72
development,20008,30008,0.75,0.5,J,ols_std,0.32138612633628416,0.3243501276769883,0.9997072284943557,0.9997072284943557,0.2673402574431694,-0.029676339874209746,-0.01094011602192951,-0.049763908211633824,0.5636567809274465,0.006406104013161653,0.017543859649122806,72
development,20008,30008,0.75,0.5,J,ols_raw,0.32138612633625335,0.3243501276769098,0.9997072284943554,0.9997072284943554,0.267340257443085,-0.029676339874173036,-0.010940116021952464,-0.049763908211607824,0.563656780927414,0.006406104013167973,0.017543859649122806,72
development,20008,30008,0.75,0.5,ALL,ridge,0.4519550174062602,0.45620801355013635,0.9967918787061604,0.9967918787061604,0.21846814480735566,-0.014306291234173554,0.0182364663912471,-0.030902118082217205,0.44687238090426007,0.0027657243481102843,0.013157894736842105,95
development,20008,30008,0.75,0.5,ALL,ols_std,0.5297830525789573,0.5345123139883342,1.0,1.0,0.4298439801136464,-0.03957880993935617,0.017383187295126806,-0.06495886987925413,0.8874379185739184,0.001864624849280322,0.03070175438596491,95
development,20008,30008,0.75,0.5,CLS,ridge,0.22934759836285035,0.23225110524835513,0.9944656686609322,0.9944656686609322,0.14820853080713617,-0.011539700402026532,-0.009407578095046878,-0.024250740317166158,0.31042319956268893,0.0030016157286038357,0.013157894736842105,132
development,20008,30008,0.75,0.5,CLS,ols_std,0.32138612633624175,0.3243501276769541,0.9997072284943554,0.9997072284943554,0.26734025744321105,-0.02967633987430518,-0.010940116021988609,-0.04976390821164277,0.5636567809274504,0.006406104013167425,0.017543859649122806,132
development,20008,30008,0.75,0.75,R,ridge,0.37636409300871093,0.37717077323988263,-0.00375280757722903,0.0020792727052351876,-0.0073867329735086045,-0.004420244631477448,0.017469323219418964,-0.015468398253614875,-0.005967307093118546,0.006760407825932162,0.0043859649122807015,11
development,20008,30008,0.75,0.75,R,ols_std,0.3806410107872025,0.3817318684234321,-0.004881315140211766,0.0025004760074474794,-0.008474205479955199,-0.00599638689597258,0.016885331081978237,-0.017523596780271464,-0.007809111593509184,0.007479961807213585,0.0043859649122807015,11
development,20008,30008,0.75,0.75,R,ols_raw,0.3806410107872024,0.38173186842343204,-0.004881315140211766,0.0025004760074474053,-0.008474205479955291,-0.005996386895972571,0.01688533108197817,-0.017523596780271492,-0.007809111593509184,0.007479961807213585,0.0043859649122807015,11
development,20008,30008,0.75,0.75,P,ridge,-0.0036321631813480693,0.0015351824913935528,0.9889674825970239,0.9889674825970239,-0.0009706458619304636,-0.003200616526819175,-0.007211065173288428,-0.008845360581303887,0.006206438354265172,0.0022870203773388983,0.013157894736842105,12
development,20008,30008,0.75,0.75,P,ols_std,-0.004599140183239433,0.001563444005673336,1.0,1.0,-0.0012129213253501137,-0.0034029536290744963,-0.0074449309342022795,-0.009257349926104186,0.00662552379305124,0.002268089557206261,0.017543859649122806,12
development,20008,30008,0.75,0.75,P,ols_raw,-0.004599140183239465,0.0015634440056733043,1.0,1.0,-0.0012129213253499656,-0.0034029536290744503,-0.007444930934202311,-0.009257349926104205,0.006625523793051313,0.002268089557206261,0.017543859649122806,12
development,20008,30008,0.75,0.75,J,ridge,0.23136538265507633,0.2342628351949978,0.9961848133599421,0.9961848133599421,0.14073450999295015,-0.011468821994350764,-0.010966287586877356,-0.023448029290298426,0.2960320402233784,0.0031715305457586103,0.013157894736842105,72
development,20008,30008,0.75,0.75,J,ols_std,0.32138612633627645,0.32435012767698185,0.9997072284943554,0.9997072284943554,0.2673402574431998,-0.029676339874259966,-0.010940116021944548,-0.049763908211639236,0.5636567809274509,0.006406104013169552,0.017543859649122806,72
development,20008,30008,0.75,0.75,J,ols_raw,0.32138612633624997,0.3243501276769664,0.9997072284943557,0.9997072284943557,0.26734025744319984,-0.02967633987429588,-0.010940116021960013,-0.04976390821165547,0.5636567809274685,0.006406104013125172,0.017543859649122806,72
development,20008,30008,0.75,0.75,ALL,ridge,0.4519488142939874,0.45619844285564887,0.9983308024702603,0.9983308024702603,0.23778372630505418,-0.015493098620492779,0.016585921393949356,-0.031950686655118334,0.48676860595125676,0.00271425440729704,0.017543859649122806,95
development,20008,30008,0.75,0.75,ALL,ols_std,0.5297830525789492,0.5345123139883269,1.0,1.0,0.4298439801137271,-0.039578809939356724,0.017383187295135938,-0.06495886987927013,0.887437918574063,0.0018646248492699435,0.03070175438596491,95
development,20008,30008,0.75,0.75,CLS,ridge,0.24151384514488836,0.2444184210200819,0.9971644484435203,0.9971644484435203,0.16891359918533086,-0.012953927769208904,-0.009734320558314505,-0.025653551641706913,0.35288117939628877,0.004310877818254606,0.013157894736842105,132
development,20008,30008,0.75,0.75,CLS,ols_std,0.3213861263363019,0.3243501276769946,0.9997072284943557,0.9997072284943557,0.2673402574432091,-0.02967633987426338,-0.010940116021951805,-0.04976390821163412,0.5636567809274454,0.0064061040131719975,0.017543859649122806,132
development,20008,30008,0.75,1.0,R,ridge,0.37636409300871093,0.37717077323988263,-0.00375280757722903,0.0020792727052351876,-0.0073867329735086045,-0.004420244631477448,0.017469323219418964,-0.015468398253614875,-0.005967307093118546,0.006760407825932162,0.0043859649122807015,11
development,20008,30008,0.75,1.0,R,ols_std,0.3806410107872025,0.3817318684234321,-0.004881315140211766,0.0025004760074474794,-0.008474205479955199,-0.00599638689597258,0.016885331081978237,-0.017523596780271464,-0.007809111593509184,0.007479961807213585,0.0043859649122807015,11
development,20008,30008,0.75,1.0,R,ols_raw,0.3806410107872024,0.38173186842343204,-0.004881315140211766,0.0025004760074474053,-0.008474205479955291,-0.005996386895972571,0.01688533108197817,-0.017523596780271492,-0.007809111593509184,0.007479961807213585,0.0043859649122807015,11
development,20008,30008,0.75,1.0,P,ridge,-0.004204086027756603,0.0015555012644556943,0.9982839487487389,0.9982839487487389,-0.001118813420358744,-0.003325219196721111,-0.007345320077777503,-0.009086516438207405,0.006465736399886013,0.0022681572175843926,0.013157894736842105,12
development,20008,30008,0.75,1.0,P,ols_std,-0.004599140183239528,0.0015634440056732726,1.0,1.0,-0.0012129213253501043,-0.0034029536290744963,-0.007444930934202307,-0.00925734992610416,0.006625523793051184,0.002268089557206261,0.017543859649122806,12
development,20008,30008,0.75,1.0,P,ols_raw,-0.004599140183239496,0.0015634440056733043,1.0,1.0,-0.0012129213253500397,-0.003402953629074427,-0.007444930934202323,-0.009257349926104155,0.006625523793051276,0.002268089557206261,0.017543859649122806,12
development,20008,30008,0.75,1.0,J,ridge,0.24445823800351899,0.24771778661437713,0.9976118969117289,0.9976118969117289,0.1810512470942911,-0.013661779788283937,-0.012517482689399272,-0.0255869791494848,0.37792044084610055,0.0057949825751611,0.013157894736842105,72
development,20008,30008,0.75,1.0,J,ols_std,0.3213861263362558,0.32435012767696003,0.9997072284943554,0.9997072284943554,0.26734025744317536,-0.029676339874266683,-0.010940116021932166,-0.0497639082116527,0.5636567809274223,0.006406104013215511,0.017543859649122806,72
development,20008,30008,0.75,1.0,J,ols_raw,0.32138612633624014,0.324350127676962,0.9997072284943557,0.9997072284943557,0.2673402574431309,-0.029676339874272484,-0.010940116021975798,-0.04976390821171155,0.5636567809274299,0.006406104013150643,0.017543859649122806,72
development,20008,30008,0.75,1.0,ALL,ridge,0.4525121972957056,0.4565074458958153,0.998978188925859,0.998978188925859,0.2703768546363016,-0.017797355526864376,0.013858943838786997,-0.03395819492080215,0.5537993498192763,0.003599665459312208,0.017543859649122806,95
development,20008,30008,0.75,1.0,ALL,ols_std,0.5297830525789579,0.5345123139883208,1.0,1.0,0.429843980113554,-0.03957880993941996,0.01738318729510296,-0.06495886987919125,0.8874379185739424,0.0018646248492772332,0.03070175438596491,95
development,20008,30008,0.75,1.0,CLS,ridge,0.26395841137523757,0.2668584243346056,0.9984359451511429,0.9984359451511429,0.21556482122226184,-0.01600611423054117,-0.009312001407390453,-0.02855957147180867,0.4471272350149253,0.008158870219818096,0.017543859649122806,132
development,20008,30008,0.75,1.0,CLS,ols_std,0.32138612633629116,0.32435012767699034,0.9997072284943557,0.9997072284943557,0.2673402574432037,-0.029676339874262176,-0.010940116021945655,-0.04976390821162582,0.5636567809274561,0.006406104013174703,0.017543859649122806,132
development,20008,30008,1.0,0.0,R,ridge,0.3591325043239098,0.36112309865423853,-0.0018316868811373659,0.004831751967868891,-0.007018134195781002,-0.007091913729253677,0.02357973514777877,-0.017343530241208206,-0.005606200161670812,0.007221197947527857,0.0,11
development,20008,30008,1.0,0.0,R,ols_std,0.35918859192950536,0.361245033181198,-0.0019494527854482986,0.004854376222188872,-0.007119933353842062,-0.007225431896432373,0.023430709280650264,-0.01756311889745851,-0.005767985152661932,0.007254181745625984,0.0,11
development,20008,30008,1.0,0.0,R,ols_raw,0.3591885919295054,0.36124503318119805,-0.0019494527854483727,0.004854376222188798,-0.007119933353841969,-0.007225431896432409,0.023430709280650292,-0.017563118897458516,-0.005767985152661785,0.0072541817456258035,0.0,11
development,20008,30008,1.0,0.0,P,ridge,-0.00012415103244031326,0.0011107186827283527,0.0015804667390814837,0.001642991325311131,-0.0018128311957704053,-0.0010089612939843257,-0.004869051387192902,-0.006140641635634718,0.0007153567750729136,0.0030615169692654637,0.0043859649122807015,12
